feature,Baruch_2021,Davar_2021,Frankel_2017,Gopalakrishnan_2019,Lee_2022,Matson_2019,Spencer_2021,mean,annotation
ERR6279666.017_sub,0.0,0.00042924660695442844,0.0011303431957011552,0.00013756570435163637,0.00021769585809752956,0.0,7.831991303260882e-05,0.0002847387540196226,Clostridium sp900540255
metabat_ERR6275674.113,0.0,0.0005449397645784534,0.0002809210126340448,0.00043636491314782424,0.00010672069640430806,0.0,0.000613900170187324,0.0002832637938502792,Butyribacter intestini
ERR6273965.74,5.687397580500751e-05,0.00030838900064452155,0.0005650039960477858,0.0002642248529803372,0.0005552345429993212,0.0,0.0002328263193612266,0.0002832218125483143,Anaerostipes hadrus
SRR5930508.83,8.601859768105321e-05,0.0008909216747172672,0.0,8.515332301193987e-05,0.0003688802456326186,0.0,0.0005368191112910738,0.0002811132789048504,Intestinibacter bartlettii
ERR6279624.47,0.00041353799526731817,0.0006386270306449473,3.39724493969012e-05,0.00011689926302055184,0.0005059904415311503,0.0,0.0002526887197352374,0.00028024512851372943,Clostridium_AQ innocuum
SRR6000905.131,0.00015348153328168242,0.00037055398031569573,0.0,0.00011541485714396201,0.0011093807851127813,0.00011247722279314292,9.510455928310423e-05,0.0002794875625614812,Enterenecus sp900549885
SRR6000908.60,0.0,0.0006286838210918619,0.0,0.0010998266977745453,0.00021726236422914627,0.0,0.0,0.0002779675547279362,Copromonas sp900066535
metabat_ERR6280899.99,0.0,9.641756464853466e-05,0.0010204678115553973,9.986298363853041e-05,0.00031648436396573327,0.0,0.00040366496612470024,0.0002766996699904137,Faecivicinus sp900553265
SRR16554779.38,0.00019245777118707656,0.00023296701329303122,0.0,1.7986261321062995e-05,0.0008421723770383421,0.00013570871413249322,0.000514738994900998,0.00027657587598185773,Intestinimonas butyriciproducens
ERR6279683.25,2.9210469594250604e-05,0.0004853340261461791,0.00026974940719044923,0.00023152645798911974,0.0006363137611000635,4.288940848201957e-05,0.00023422125335256682,0.00027560639769352125,Eggerthella lenta
ERR6279675.47,2.7586434512154057e-05,0.0006763199222943145,7.94270177423717e-05,0.00019402528893542633,0.0003058297349274604,0.0,0.0006452087877598091,0.0002754853123102194,ER4 sp000765235
ERR6275661.26,9.050094672470981e-05,0.0005465818440704164,5.99810399673435e-06,0.0003493136653937546,0.00038675359635187743,0.00010979964994850146,0.0004318414761775734,0.00027439846895193823,CAG-317 sp000433215
ERR6275672.73,0.00018523318483219713,0.0005534731336796617,0.00011399376042365673,0.00023701368126997067,0.0003484995392578808,3.4171453143825775e-05,0.00044336779583330606,0.0002736789354914998,Blautia_A sp900066335
ERR6281505.18,0.00043744082465768934,0.00048144708594418447,0.00014267398532128925,0.00032281418032242484,0.00026632037387713326,0.0,0.00026454420856494057,0.00027360580838395164,Choladousia sp902363135
ERR6279618.79,4.0540311082600816e-05,0.00019215316253623984,0.001058878773837493,0.00040756517896519935,0.00016155951582841658,0.0,5.2594001314093804e-05,0.0002733272776520062,Adlercreutzia celatus_A
metabat_ERR6280907.10,0.00014235302082939977,0.0011747919043243974,0.0,0.0002880298101067405,0.00017130440624641108,0.0,0.0001225162199200794,0.0002712850516324326,BX12 sp014333425
SRR5930501.86,0.0010250183866952923,0.00012260594394733875,4.186148915300402e-05,5.501540080367098e-05,0.00019905024019855025,6.655962163145602e-05,0.000388115555883944,0.0002711752340447509,UBA11524 sp000437595
ERR6279667.62,0.00010345615268279953,0.0004859042917942459,0.00012227654306565965,0.0001111461984708199,0.0004383593212095344,0.00017091310910624633,0.00046432893731050673,0.0002709120790914018,Copromorpha sp900549125
ERR6279661.63,3.7356190853824294e-05,0.0002806780903531633,0.00018419159168401572,0.00037933802215407144,0.00018647378149096758,0.0005965545929023946,0.00020501050586964366,0.00026708611075829727,Limiplasma merdipullorum
ERR6264280.17,0.0001562564366285021,0.0002967452792104447,0.0002207601507166585,0.00013231140759446892,0.00030944190726899526,6.967650491947356e-05,0.0006740811654316317,0.00026561040739573927,Ventricola sp900542395
ERR6233693.8,0.00011303283483274366,0.0005546440662393378,0.00014006611665719413,8.362958699177745e-05,0.0005557834075415472,4.835213014765287e-05,0.00035861295258969724,0.00026487444214285,Dorea_A longicatena_B
metabat_ERR6281942.94,0.0006651913253370561,0.0002817066472957759,7.479992015045957e-05,3.06043083201888e-05,0.0004292313049317185,7.599443748627453e-05,0.00028918388128955916,0.00026381597497300465,Monoglobus pectinilyticus
SRR16554750.6,0.0,0.0005422928923461429,0.0,0.00057679889615174,0.00012626620979502693,0.0,0.0005983471707936435,0.0002633864527266505,Faecalibacterium prausnitzii
SRR5930532.43,4.076742540221536e-05,9.211136661258586e-05,8.64416059450268e-05,0.00010683963974252675,0.0011034630603315029,0.0,0.00039024212393865237,0.00025998074599607285,Streptococcus sp900766505
ERR6281344.23,0.0,0.0005697817935150851,0.00030944990027828155,0.0005342681262303266,0.00016523917325482557,0.0,0.00023651870598985695,0.00025932252846691084,Streptococcus salivarius
ERR6279625.51,0.0010179944693573875,0.00034295463812981784,0.0,8.264571838510071e-05,0.00034821338336265927,0.0,0.0,0.00025597260131928075,Faecousia sp000434635
SRR13022394.16,0.0002594337668237635,0.0007112175334031434,0.0,1.0613925792193775e-05,0.0006465528254226842,0.0,0.00012273203662997086,0.00025007858401025084,Faecalimonas phoceensis
SRR5930498.26,7.289869692147415e-05,0.0005180970492630704,5.822646421970386e-05,0.0004318101265181488,0.00012602347711186207,0.0,0.0005422712095256855,0.00024990386050856354,Desulfovibrio fairfieldensis
ERR6236131.33,0.0,0.0005409383132951855,0.0,0.00016991181292893388,0.0005508581404040898,0.0,0.00047967587472117656,0.00024876916304991225,UMGS1590 sp900552455
SRR6000893.22,1.27734750993354e-05,0.0005252539801413679,0.0001267116644170351,0.00010594945871988174,0.0004445886098780554,0.000254575840973881,0.0002638583715888508,0.00024767305725977246,Butyribacter sp003529475
SRR5930532.21,2.1093691604638694e-05,0.00033595350036667377,0.00023504360939958873,2.9320971454896574e-05,0.000923063580701875,0.0,0.00018776961836650206,0.0002474635674134536,Lawsonibacter sp900066825
SRR6000896.73,9.969720212155565e-06,0.0006891009095243582,0.00015072080078822405,2.180408670369106e-05,0.000657961995062104,0.0,0.0001970526928559791,0.000246658600735216,Butyricimonas virosa
ERR6275659.82,4.531775365108698e-06,0.0005488020461613437,5.118597522574661e-05,7.369907441599442e-05,0.0005184841823940014,0.0,0.0005283657448732402,0.00024643839977649075,Ruminococcus_C callidus
ERR6281504.30,0.0007969693482271724,0.0001061219325535203,0.0,0.0003637408117700219,0.0002810982084989804,0.0,0.00017339793962386525,0.0002459040343819372,Dysosmobacter sp004553545
metabat_ERR6279647.61,1.2903591527977286e-05,0.0005933931665266464,0.00020914972566351712,1.845363528261416e-05,0.0003088738897703835,0.0001550925041038004,0.00042061993038694626,0.00024549806332312645,Anaerotignum faecicola
ERR6232686.48,0.0,0.0007043596871324641,0.0006492222571682494,9.102085403971734e-05,0.0002722952454192273,0.0,0.0,0.0002452711491085226,Clostridium_AP scindens
ERR6279648.40,0.0,0.0004353612720872709,0.0,9.820446227873193e-05,0.0002678628477616855,0.0,0.0009100813834709786,0.0002445014236569524,Anaeromassilibacillus stercoravium
SRR16554766.42,7.543409810380597e-05,0.00038629584526596365,0.00015539509596814794,0.0003049310546166936,0.00047468700489165984,0.0,0.0002885583930575506,0.00024075735598626024,Mediterraneibacter faecis
ERR6279661.36,7.742002726443e-05,0.00039755175484533484,2.461715869648936e-05,0.00021729009045431507,0.0004382678262704772,0.00019105926537275577,0.0003311599750396261,0.00023962372827763265,Gemmiger sp900540775
SRR6000920.86,3.1732006061252954e-05,0.00013470080668098833,0.0,0.000418884770586639,0.000449101108615358,0.00037049251230188634,0.0002694460982243667,0.00023919390035292734,
metabat_ERR6279628.43,0.0004017298736538393,0.0001884763008637626,0.0,0.0005885035462108254,0.00036383134814761377,0.0,0.00013156059954626162,0.00023915738120318608,
ERR6279667.47,4.910622194572811e-06,8.866871890540663e-05,0.0012293210483286894,0.0,0.00033075266016343837,0.0,1.9495615976875866e-05,0.00023902123793842616,Ruminococcus_C sp000433635
metabat_ERR6282383.154,0.0001924395450131033,5.704434174488234e-05,0.0010183217456063614,0.00013804987338511996,0.00016453119801906448,0.0,9.758901181566955e-05,0.00023828224508345728,Streptococcus salivarius
SRR6000871.50,9.715146324457207e-05,0.00022760834423490506,0.0001425050956272111,6.497410782525353e-05,0.0006957864199001906,0.0,0.00043045015441511175,0.00023692508360674915,Blautia_A wexlerae_B
ERR6279671.22,0.00021503926064272427,0.0004049093358955149,9.12864479860295e-05,5.429377484748068e-05,0.00042500173053635937,6.901585685697584e-05,0.00039208917418323807,0.00023594794013547467,Gemmiger sp900539695
SRR6000877.37,0.0,0.0003449713326804933,6.889864820530656e-05,4.531775365108698e-06,0.00045287934060870823,0.0,0.0007763532915626443,0.00023537634120318016,Butyricimonas paravirosa
metabat_ERR6281518.40,5.8453353507469626e-05,0.0005603507293759062,6.437784283696368e-05,7.544297419134482e-05,0.0004547356556105504,0.0001617860340974993,0.00026575498564196517,0.0002344145107516713,Coprococcus_A catus
metabat_ERR6271721.30,0.0008775581261078796,0.00015403656609160653,0.0001658327013443139,3.5532824434533105e-05,0.00023062163729455477,0.0,0.00016005781774769534,0.00023194852471722618,UBA11524 sp000437595
SRR5930524.31,1.483124755276599e-05,0.00018836381725421532,0.0,0.0004138277892932384,0.0006336104831137101,0.0,0.0003653549535560952,0.00023085547011000355,Faecalibacillus faecis
ERR6279677.13,0.0,0.0005287361084865726,0.0,4.4259969741356644e-05,0.0004951704789129508,0.0,0.0005352285169391795,0.0002290564391542942,Sellimonas intestinalis
SRR6000873.15,0.0,0.00014232893183254493,0.0007778589716742595,0.00012856118778657263,0.0005486574463563457,0.0,0.0,0.00022820093394996038,Streptococcus salivarius
metabat_ERR6275680.6,0.0009793408844211504,0.0003262876426946796,0.0,7.408931980173207e-05,0.00021545040541401527,0.0,0.0,0.00022788117890451106,Egerieenecus merdigallinarum
SRR6000894.29,0.00017658501737931575,0.0003392931734944555,0.0,3.852331733684306e-05,0.0008701174242005262,0.0,0.00016206978474228706,0.00022665553102191823,CAG-170 sp900553545
ERR6279653.42,0.00035128350838475745,0.0005106366893841632,0.0,0.0002949702640829432,0.00020696774695597874,0.0,0.000175965205388271,0.00021997477345658765,Blautia_A sp900066145
SRR13022278.14,4.9383026658473976e-05,0.00023438590479381776,0.00029368831577524407,0.00011070000977078738,0.00043825366777734345,0.0,0.00038471898537043763,0.00021587570144944345,Faecalibacterium prausnitzii_I
ERR6279645.33,8.887093178343148e-05,0.00013462506258319918,9.282696702741363e-05,0.00020026028598524895,0.0007276440892517473,0.0,0.00023846087943837763,0.00021181260229563115,Streptococcus sp900766505
SRR6000905.90,4.279833795642332e-05,0.00020524931548653903,0.00011626411224856676,0.00016698282705038012,0.00030038991535125435,0.0003808250523844482,0.00024310530988707173,0.00020794498148066906,CAG-1427 sp000436075
ERR6281434.37,0.00017296075962031207,0.0003586472054457989,0.0,0.0001891052631721735,0.000520870520782225,0.0,0.0002022459548422741,0.0002062613862661119,Limivivens sp900543575
ERR6275675.87,9.595618781021992e-05,0.00018023595714427248,0.0003363768645511041,7.041974469915742e-05,0.00030302837645446997,0.00023863883446493362,0.00020285919498938196,0.00020393073715907706,CAG-1427 sp000436075
SRR13022273.15,0.0003100048566433231,0.00020075607222833466,9.282128063884407e-05,6.0771937051030884e-05,0.0003485679886842602,4.527289775352972e-05,0.00035824845273351455,0.00020234906939040534,CAG-115 sp003531585
SRR6000946.34,0.0,0.0006760874656526492,0.0,0.00039127394264548926,0.00034088721662339756,0.0,0.0,0.00020117837498879088,Frisingicoccus caecimuris
ERR6281997.20,0.00012813695463479783,7.385231400023897e-05,0.0,0.0,0.0006257456551263982,0.0,0.000574335576140043,0.00020029578570021113,Lachnospira sp003451515
SRR5930498.90,0.0005943376548991882,0.00016242921705757456,0.0,0.0001454328853873613,0.00035581803367622054,0.0,0.00012934970082634166,0.00019819535597809804,Faecivicinus avistercoris
ERR2162202.6,2.6147419143958723e-05,0.00021502070217628775,8.923068122402885e-06,0.0002504379577432541,0.0006868016755210981,0.0,0.00019637648590005487,0.0001976724726581509,CAG-41 sp900066215
ERR6232524.45,0.00024707465817453713,0.00022668330791787255,4.891357561308184e-05,0.00023635566535106168,0.0004698358451437592,3.041797088713918e-05,9.704045507222793e-05,0.00019376021116566852,CAJFUR01 sp904420575
ERR6254869.9,0.0,0.0005447485435893261,0.0006795105531501636,6.820895931740322e-05,6.326732159253e-05,0.0,0.0,0.00019367648252134614,Streptococcus salivarius
SRR16554654.040_sub,0.00039435485229192933,0.00011996911826429621,0.0,7.897301967436978e-05,0.0004245244789606352,0.0,0.0003360883706629238,0.00019341569140773633,UBA11524 sp000437595
SRR6000940.52,0.00048065188709628983,0.00020470942895251304,0.0,5.745746341850292e-05,0.00046135210497689236,0.0,0.00014120259725734378,0.00019219621167164885,Acutalibacter timonensis
ERR6275684.19,0.0004945710935989796,0.00018075657064168656,0.000275051837464972,3.3776705011005565e-05,0.00019797833909200442,0.0,0.00013825200118038826,0.00018862664956986234,UBA11524 sp000437595
ERR6282070.46_sub,2.1723175870537265e-05,0.000440867038760942,0.0004327021191847982,1.9223501839556668e-05,0.0003020156137645826,0.0,8.922286342437363e-05,0.00018653633040639862,CAG-83 sp900552475
ERR6279671.26,4.133902741510858e-05,0.0004525555273626574,0.000213843799558624,8.371805309670829e-05,0.0001690095551491156,6.0059092802863696e-05,0.00027951121000668427,0.0001857194664845374,F23-B02 sp001916715
ERR6275670.27,0.0,0.00051176259863895,0.0,0.0001949616105733963,0.00015672373541699404,0.0,0.0004219201259230413,0.00018362401007891165,Ventrimonas sp003478505
ERR6275672.64,0.0,0.0003398539886607916,0.0,0.00017710825043471603,0.00025711146564035735,0.0,0.0005081070688471993,0.00018316868194043776,CAG-302 sp001916775
ERR6281505.31,7.78519862497889e-05,0.00036296888017811824,1.1332200143217787e-05,0.00020596225648437575,0.00033884513730861185,0.0,0.00027344693527822455,0.00018148677080604816,Lachnoclostridium_B sp900066555
ERR6239139.56,0.00026658944164343305,0.0003014543602444896,5.205564073597605e-05,7.484156771312945e-05,0.00042661268128917166,0.0,0.0001091011655251803,0.00017580783673591145,Blautia_A sp900066505
ERR6279673.20,0.0,0.0002709850209657836,0.00017793289251473145,0.00017511259193382634,0.0001286285769285545,0.0,0.0004637265288006264,0.00017376937302050318,Streptococcus sp001556435
metabat_ERR6275673.39_sub,4.692172644829617e-05,0.00016546039169982552,0.0,0.00013933751575385812,0.0007020863339895176,0.0,0.00016136624440260406,0.00017359603032772878,KLE1615 sp900066985
ERR6279654.33,0.00028928154703479144,0.00029042608467211837,0.0,9.82542561189772e-05,0.0004186083551566599,0.0,0.0001109143432078839,0.0001724977980272044,
SRR6000899.40,0.0,0.000577745844815526,0.0,0.0003326854963065488,0.00026972340729979283,0.0,0.0,0.00016859353548883822,UMGS1071 sp900548305
SRR5930520.44,0.0,0.0002616555969258442,0.0005158823213124293,0.0002073909074699424,0.00019270154453842367,0.0,0.0,0.00016823291003523422,Streptococcus salivarius
ERR6275671.52_sub,2.911715782989081e-05,0.00013478823870834134,0.0,2.70513299053854e-05,0.0003433612252962717,0.0,0.0005916089128948526,0.00016084669494782026,Anaerostipes hadrus_A
ERR6281433.69_sub,0.0,0.0002815773774953961,0.00014449216246455128,0.00027598101602016763,0.00019613617374307081,0.0,0.0002096337258701574,0.0001582600650847633,Faecalibacterium prausnitzii_J
ERR6279667.26,0.0004868930712533856,7.892517817627725e-05,0.0,3.867290211101e-05,0.00019811508740481365,0.0,0.0003042186653988265,0.000158117843477759,Faecivicinus sp900759005
metabat_ERR6275668.101,0.00015544931421073138,0.00010072822812232238,0.00032103122695621163,9.796837448887274e-05,0.00016589974806762857,8.762464757687415e-05,0.00017751700460176594,0.00015803122057491526,CAG-170 sp003516765
SRR5930502.37,0.0,0.00012355003397210933,8.636028824843031e-05,4.755026424193147e-05,0.0007461886872610186,0.0,0.00010236666996274678,0.00015800227766946234,Lawsonibacter sp900066645
ERR6279664.15,0.0,0.0003726859460628861,0.0,0.0003922756265634407,5.1441839647150776e-05,0.0,0.0002711061087698904,0.00015535850300619542,
metabat_ERR6279656.54_sub,0.00010365961533525133,0.00028343000306912643,2.3361600866246667e-05,0.0001382244695115302,0.00015508948431940163,0.0,0.0003393996175570279,0.0001490235415226549,Holdemanella porci
SRR6000869.002,0.0,0.00046538414231585675,0.0,6.0407054428871965e-05,0.0001821497192030003,0.0,0.00032166655609156897,0.00014708678171989972,Scatosoma sp900552625
ERR6281344.42,0.00010874068532645104,0.0001760693418509853,1.620697900794488e-05,0.00016389564325534816,0.00027822142556770325,0.0,0.00027799616455527514,0.0001458757485091011,Ventricola sp900548125
ERR6281340.8_sub,0.0,0.00037113284502862686,0.0,0.00023324463168745751,0.00040817752245232697,0.0,0.0,0.00014465071416691592,Adlercreutzia celatus_A
ERR6279622.011,7.705049990278287e-05,0.0003200256748946,5.405657591622922e-05,1.475061543557752e-05,0.00022447575479695798,0.0,8.011162265778913e-05,0.00011006724908627669,Fimadaptatus sp900553645
SRR6000946.68,0.0004058920417855086,0.000234436170735953,4.0977658252938184e-05,0.0,5.931250347381142e-05,4.186220060129429e-06,1.1327690002629486e-05,0.00010801889775871,Weissella confusa
SRR13022370.19,3.5242399933448066e-05,0.0004889122686552371,0.0,0.0,5.022026564067288e-07,8.405861797354316e-05,0.0,8.695935560266216e-05,Mediterraneibacter intestinigallinarum
metabat_ERR6275652.115,0.0,0.00046049074264455726,1.5608700723132026e-05,0.0,3.1874804359384356e-05,5.280359704585437e-05,1.4434025677011113e-05,8.217312434999131e-05,CAG-345 sp000433315
SRR13022276.7,5.7652520957217535e-06,0.0,0.0,0.0,0.0,0.00017685564458520234,0.00034442276895468903,7.529195223365901e-05,Brachyspira aalborgi
ERR6281343.118,0.0003351860712819975,0.00011228863525683873,0.0,1.2694323235074963e-05,0.0,3.69087757542105e-05,1.870284659878453e-05,7.368295030384376e-05,Limosilactobacillus portuensis
ERR6279663.011,5.880085231323466e-06,0.0002990733278223483,4.173731285016993e-05,3.650798997810298e-05,5.930587822807996e-06,7.563047607338897e-05,2.3925034929354868e-05,6.981211638678521e-05,Slackia_A isoflavoniconvertens
SRR5930517.18,0.0,1.9747091793072833e-05,1.1898241695860634e-05,0.0,0.00016045455820766594,2.1379771561572743e-05,0.0002623685166737527,6.79783114188464e-05,Frisingicoccus sp900753685
SRR13022394.8,0.0,0.0002605152867746221,7.871756095232659e-06,0.0,4.482459770522101e-05,5.228949940304943e-06,0.00011255406426628075,6.157066496880879e-05,Fusobacterium vincentii
metabat_ERR6275663.44,0.00011325739866604851,0.00015381611285756095,0.0,1.1787609898890759e-05,5.321233578869822e-06,1.6187499322553217e-05,0.00012743204029520648,6.111455637416138e-05,Porphyromonas sp900546675
SRR13022361.010,0.000272757398669818,1.8867369532322294e-05,0.00012636538611878994,0.0,2.9418014960423604e-06,5.936783614975975e-06,0.0,6.098124849027836e-05,Lactobacillus delbrueckii
ERR2162224.11,0.00021607840060225883,0.0001234137111799172,0.0,1.7909179071182894e-05,4.70737898848159e-05,1.722591809387478e-05,0.0,6.024299983314994e-05,Klebsiella ornithinolytica
maxbin_ERR6281518.066,5.626573176240956e-05,8.302485154523761e-05,2.8049476114956988e-05,0.00011022509999648938,1.760501043755604e-05,9.439088570630106e-05,3.089872449639962e-05,6.006568286562147e-05,Allisonella histaminiformans
SRR16554651.53_sub,9.147543400675423e-05,3.114098709346388e-05,3.086407381142952e-05,0.0,1.0162903244664248e-05,1.3655063182151904e-05,0.00023443956073982385,5.881971743975537e-05,Oxalobacter formigenes
SRR13068822.27,0.00018811295623830587,0.00011349252516203741,0.0,0.0,1.5929958414158416e-05,2.531413847684893e-05,4.91232708994519e-05,5.5996121312971784e-05,Veillonella parvula_A
ERR6230245.001,0.00013799819310874803,0.0,0.0,5.976702071508411e-06,2.0574648355500727e-05,9.955547775942312e-05,0.00012056604921945591,5.495301007351945e-05,Limosilactobacillus mucosae
ERR6279668.15,0.0002701419532574949,0.0,2.2902154213512794e-05,3.324429312231302e-05,0.0,1.7282422114249e-05,1.9123935733698584e-05,5.181353692018119e-05,Pauljensenia sp001838165
SRR16554757.19,0.0,0.00020708856778576287,5.550161194190221e-06,0.0,6.414767605144053e-05,1.049016221062979e-05,7.098811560301579e-05,5.1180668977862744e-05,Flavonifractor avistercoris
ERR6279650.40,0.00011932961712161586,1.474410020598798e-05,3.825576122398801e-05,0.0,0.00012417417141423587,1.4667129390163074e-05,4.507223469862788e-05,5.089185915065981e-05,Cryptobacteroides sp000431015
SRR16554691.9,5.207802435307033e-05,0.0,1.53238080716165e-05,9.080366223223365e-06,8.52356085594601e-05,6.539054666031337e-05,0.0001288428424805644,5.0850170906892584e-05,Dysosmobacter sp001916835
ERR6279649.10,0.00018402942021517556,2.8390793068992284e-05,5.983296111278594e-06,0.0,0.0,5.757387970182007e-06,0.00012893175055838865,5.044180684628816e-05,CAG-485 sp000437495
ERR6279650.6_sub,0.0001722289680864774,5.967883426493852e-06,5.85471599964354e-06,0.0,7.118273341024257e-05,2.489223840440603e-05,6.506887412255668e-05,4.931363049283144e-05,CAG-170 sp900548625
SRR16554757.003,0.0,0.00023189853808362298,0.0,1.1761090214842005e-05,0.0,0.0,9.972220049892655e-05,4.9054546971055933e-05,Desulfovibrio porci
SRR5930523.001,0.0,0.00012024473981880837,5.793673841388282e-06,0.0,0.00011106556387884152,6.727112267084217e-06,8.868465802614818e-05,4.7502249690324366e-05,Ligilactobacillus animalis
metabat_ERR6275663.100,3.001090803552941e-07,0.0001880638624368994,7.176911747882077e-06,0.0,0.0,4.583675384145492e-06,0.00013083425497842466,4.7279830518243844e-05,Anaerococcus obesiensis
ERR6275667.002,2.8300059846330515e-05,0.00022766254671936404,1.1575778083917384e-05,5.026355897312172e-06,0.0,2.89517282300518e-05,2.9359282925258753e-05,4.726796452889067e-05,Mitsuokella jalaludinii
ERR6275666.8,5.523757532052802e-06,0.00015139527931387883,3.436763892731943e-05,4.8732250612091226e-05,0.0,6.214536239717361e-05,2.826997082758282e-05,4.7204894230014104e-05,Slackia_A isoflavoniconvertens
ERR6279668.22,0.0002819139381339081,1.1872272783726054e-05,0.0,5.977682906668701e-06,2.710503116959103e-05,0.0,0.0,4.669556071341341e-05,Propionibacterium freudenreichii
SRR13022291.34_sub,9.901889550319027e-05,4.989816938670553e-06,0.0,0.0,3.0288972761159342e-05,9.613963143421975e-06,0.000179416282372065,4.618970438835816e-05,Ezakiella sp900540185
ERR6281343.112,4.690269296004484e-05,0.0001858872391657624,1.573170942248104e-05,3.148330030677177e-05,2.261561765850289e-05,1.67533572916863e-05,0.0,4.562484525789274e-05,Pauljensenia sp000308055
SRR5930496.95,0.0,0.0002372231897719605,0.0,0.0,2.3260060924168987e-05,3.4777362203602935e-05,2.034882746368374e-05,4.508706290905945e-05,Copromonas sp900541255
SRR16554773.001,0.0001774486626955394,2.223588060569842e-05,0.0,0.0,0.00010400713476151054,0.0,1.1235883476822068e-05,4.498965164851006e-05,Klebsiella quasipneumoniae
SRR6000873.12,7.958986287159652e-07,6.691723096727267e-05,1.1594791283392387e-05,6.260728460996631e-05,0.00011206542985546229,3.0290393730796633e-05,2.9550473031213033e-05,4.483164315811705e-05,Amedibacterium intestinale
SRR16554696.31,1.743116765776914e-05,0.0002376077765041811,4.5486912984383e-05,0.0,0.0,4.821145501504594e-06,0.0,4.362100037826255e-05,Phocaeicola sp900066445
SRR16554625.8,0.0,0.00025447746738191667,0.0,0.0,0.0,4.40381701569013e-05,0.0,4.2645091076973995e-05,
ERR6279650.38,0.00019505863064663085,9.305453148453067e-05,0.0,0.0,3.968560470108461e-06,0.0,0.0,4.1725960371609994e-05,Bulleidia moorei
SRR6000921.75,0.0,0.00021984486126060276,1.6657269466365823e-05,0.0,5.305923943650833e-05,0.0,0.0,4.136591002335385e-05,Odoribacter sp900541415
ERR6229432.92,2.6898780698591866e-05,0.00016938358402025124,1.669054020098985e-05,0.0,1.3385085409459104e-05,3.35773854210948e-05,1.755472179133612e-05,3.9641442505960424e-05,CAG-611 sp900552235
SRR16554757.15,0.0,0.00016545000726026973,2.2888297369857584e-05,0.0,0.0,2.350947489796178e-05,6.413367916643901e-05,3.942592267064687e-05,Thermophilibacter provencensis
SRR16554631.11,0.0,1.3383275668308099e-05,0.0001246225725285051,1.5838500103748032e-05,0.0001014108036380437,2.0132615546995465e-05,0.0,3.934110964080005e-05,Dysosmobacter pullicola
ERR6233694.30_sub,0.0,0.0,0.0,0.0,4.584637581375269e-05,2.713404844616815e-05,0.00020206967594075924,3.929287145724001e-05,Agathobaculum intestinigallinarum
SRR6000945.22,0.0001698072780498204,0.0,0.0,0.0,8.046841957630682e-05,2.306049025682053e-05,0.0,3.904802684042111e-05,Veillonella atypica
ERR6279623.23,1.0663322978857027e-05,6.449426122499129e-05,0.00013482198657541834,7.920920731997727e-06,4.5285658720765574e-05,4.569274214949377e-06,4.6824972772971805e-06,3.891970310346807e-05,Ruthenibacterium sp018380115
ERR6232526.12,8.778720716251568e-05,0.000128018157473204,0.0,0.0,5.519901344055769e-05,0.0,0.0,3.871491115375391e-05,Parvimonas micra
ERR6279665.10,0.0,1.2332760953991986e-05,4.351747366035503e-05,3.4791289720156895e-05,0.0001598483435292229,1.86642725119384e-05,0.0,3.845059148223789e-05,Blautia sp900541955
SRR6000908.26,0.0,0.00015787084146871914,0.0,1.8551109085657868e-05,5.5377424317675704e-05,3.552670753475439e-05,0.0,3.8189440343829586e-05,Faecalibacillus faecis
SRR6000892.94,5.851877816966499e-06,2.977440806392917e-05,1.1839853120795575e-05,0.0,0.00020033846971360784,1.9071483543356185e-05,0.0,3.8125156036950754e-05,Blautia sp900753905
SRR13022398.001,0.0,4.738312916723117e-05,0.0,0.0,0.00014640891618998325,0.0,7.188749350182153e-05,3.7954219837005136e-05,UBA5809 sp002417965
SRR5930533.69,0.0,0.0,2.2459394165026102e-05,0.0,0.00019206902779312737,1.8944952892078594e-05,2.9781282640300722e-05,3.760780821293326e-05,Collinsella tanakaei
SRR6000940.42,0.0,0.00019693572509408856,5.903862869748127e-06,1.7526639709303932e-05,2.2304072312415772e-05,1.6863569022277208e-05,0.0,3.707626700111909e-05,
ERR6275672.26,2.4011918050142747e-05,6.449105966697983e-05,3.548483541143631e-05,0.00011709476075223944,0.0,1.7175092761270366e-05,0.0,3.689395237743839e-05,Slackia_A isoflavoniconvertens
ERR6275661.20,0.0,5.3894987008219455e-05,5.390433237043363e-05,3.906279690280245e-05,1.542717138296424e-05,8.426240937834427e-05,5.885295520163394e-06,3.606242750898963e-05,Christensenella hongkongensis
SRR5930517.44,5.977134995409195e-05,1.7594127750923915e-05,1.5036499308767041e-05,1.014527205334e-05,4.453585354431287e-05,9.174318879403442e-05,1.2159038448123305e-05,3.585504712194193e-05,Prevotella sp000434975
SRR6000949.36_sub,5.882404455842085e-06,1.4645341239521004e-05,1.1198460686588199e-05,0.0,0.00016342661821922797,5.476275515860146e-05,0.0,3.5702225679968675e-05,HGM11514 sp900757255
ERR6279624.013,1.7045196182098653e-05,4.9939290891775786e-05,7.1107594295633555e-06,6.469355888474248e-05,2.5018173806480655e-05,6.18162427204177e-05,1.8508939032020442e-05,3.4876022992442724e-05,Fimadaptatus faecigallinarum
ERR6239139.58,0.0001091231222468108,4.9774747244494225e-06,0.0,0.0,0.00010189778567445432,1.989829862937375e-05,4.720050428308685e-06,3.4373818814770996e-05,Succiniclasticum sp900544275
ERR6279646.11,1.7714470378345493e-05,3.352078422162678e-05,0.0,0.0,4.04350872642858e-06,4.273413194558336e-05,0.00013944419648230662,3.392244167918441e-05,Alistipes merdavium
